claim_id,gold_label,verdict,generated_explanation,gold_reason,factual_consistency,verdict_alignment,completeness,vietnamese_clarity,no_hallucination,overall_score,pass_label,judge_feedback,judge_error
533,supported,SUPPORTED,"Việt Nam mong muốn EU sớm gỡ bỏ thẻ vàng IUU để thúc đẩy hợp tác kinh tế biển, đặc biệt là phát triển nghề cá bền vững.",Claim này được đánh giá là supported vì văn bản nêu rõ Phó Thủ tướng Bùi Thanh Sơn đã bày tỏ mong muốn EU sớm gỡ thẻ vàng IUU để tăng cường hợp tác kinh tế biển.,5,5,4,5,5,4.8,pass,"Giải thích phù hợp với các thông tin trong lý do vàng và không mâu thuẫn với bối cảnh của tuyên bố. Nó hỗ trợ phán quyết của mô hình một cách hợp lý và rõ ràng. Tuy nhiên, có thể bổ sung thêm thông tin về Phó Thủ tướng Bùi Thanh Sơn để hoàn thiện hơn.",
539,supported,SUPPORTED,"Đồng chí Tô Lâm, Tổng Bí thư Ban Chấp hành Trung ương Đảng khoá XIII, đã trình bày Báo cáo của Ban Chấp hành Trung ương Đảng khoá XIII về các văn kiện trình Đại hội XIV.","Claim này được đánh giá là supported vì văn bản trực tiếp nêu rõ vai trò và nội dung trình bày của đồng chí Tô Lâm tại Đại hội, và hình ảnh cũng xác nhận sự hiện diện của ông tại vị trí quan trọng.",5,5,4,5,5,4.8,pass,"Giải thích hoàn toàn nhất quán với sự thật trong lý do vàng và không mâu thuẫn với bối cảnh của tuyên bố. Nó hỗ trợ phán quyết của mô hình một cách hợp lý, mặc dù có thể mở rộng thêm một chút về vai trò và sự hiện diện của đồng chí Tô Lâm để tăng tính đầy đủ.",
541,refuted,REFUTED,"Đồng chí Phạm Minh Chính đã điều hành phiên khai mạc Đại hội, không phải đồng chí Lương Cường. Đồng chí Lương Cường chỉ trình bày diễn văn khai mạc.","Claim này bị đánh giá là refuted vì văn bản chỉ rõ đồng chí Phạm Minh Chính là người điều hành phiên khai mạc, trong khi đồng chí Lương Cường có nhiệm vụ trình bày Diễn văn khai mạc, không phải điều hành.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn chính xác và phù hợp với lý do vàng. Nó rõ ràng, đầy đủ và không có thông tin sai lệch.",
540,refuted,REFUTED,"Đại hội đại biểu toàn quốc lần thứ XIV của Đảng có 1.586 đại biểu tham dự, không phải 2.000 đại biểu như tuyên bố, mặc dù số lượng đảng viên được đại diện là hơn 5,6 triệu.","Claim này bị đánh giá là refuted vì cả bài viết và thông cáo báo chí đều khẳng định số lượng đại biểu tham dự là 1.586 người, không phải 2.000 người như claim đưa ra.",5,5,5,5,5,5.0,pass,Giải thích hoàn toàn chính xác và phù hợp với lý do vàng. Nó cung cấp thông tin rõ ràng về số lượng đại biểu tham dự và không có thông tin không hỗ trợ nào được thêm vào.,
536,nei,REFUTED,"Mục tiêu tăng trưởng GDP 8,02% được đề cập là cho năm 2025, không phải năm 2024 như tuyên bố.","Claim này được đánh giá là nei vì văn bản chỉ nêu mục tiêu tăng trưởng 8% cho năm 2025, không có thông tin về mục tiêu tương tự cho năm 2024.",5,5,4,5,5,4.8,pass,"Giải thích chính xác và rõ ràng, phù hợp với lý do vàng và không có thông tin sai lệch.",
537,nei,REFUTED,"Đoàn kiểm tra của EU về chống khai thác IUU đã hoàn thành chuyến công tác tại Việt Nam vào tháng 3 năm 2024, không phải dự kiến vào tháng 11 năm 2024.","Claim này được đánh giá là nei vì văn bản chỉ ra thời điểm dự kiến cử đoàn kiểm tra IUU là vào tháng 11/2025, không phải tháng 11/2024.",2,3,3,4,4,3.2,borderline,"Giải thích không nhất quán với thông tin trong lý do vàng, vì nó đề cập đến thời gian khác với thời điểm dự kiến cử đoàn kiểm tra. Mặc dù có một số thông tin đúng về chuyến công tác trước đó, nhưng không giải thích rõ ràng lý do tại sao tuyên bố bị bác bỏ.",
543,nei,REFUTED,"Đại hội XIV của Đảng dự kiến bế mạc vào ngày 23/1/2026, không phải ngày 27/1/2026 như thông tin đã đưa.","Claim này được đánh giá là nei vì văn bản và hình ảnh đều không chứa thông tin về ngày bế mạc Đại hội, do đó không thể xác minh tính chính xác của claim.",2,3,3,4,4,3.2,borderline,"Giải thích không nhất quán với thông tin trong lý do vàng, vì nó đưa ra một ngày cụ thể mà không có bằng chứng xác thực. Mặc dù có sự rõ ràng trong ngôn ngữ, nhưng thông tin không chính xác làm giảm tính hợp lệ của giải thích.",
542,nei,NEI,Thông tin được cung cấp chỉ xác nhận Đại hội XIV đã bầu Ban Chấp hành Trung ương khóa mới nhưng không nêu rõ số lượng ủy viên được bầu.,"Claim này được đánh giá là nei vì văn bản và hình ảnh đều không cung cấp bất kỳ thông tin nào về số lượng ủy viên Ban Chấp hành Trung ương khóa mới được bầu tại Đại hội, do đó không thể xác minh.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với các tiêu chí đánh giá. Nó xác nhận rằng thông tin không cung cấp số lượng ủy viên, phù hợp với lý do vàng và không có thông tin sai lệch.",
544,supported,SUPPORTED,"Gia đình nam quân nhân 55 tuổi đã đồng ý hiến tạng để cứu những bệnh nhân khác, theo thông tin được cung cấp.","Claim này được đánh giá là supported vì văn bản trực tiếp xác nhận người hiến là nam quân nhân 55 tuổi và gia đình đã đồng ý hiến tạng. Hình ảnh hỗ trợ bối cảnh phẫu thuật lấy tạng, và kiến thức chung về pháp luật hiến tạng cũng phù hợp.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với các thông tin trong lý do vàng và không có mâu thuẫn nào. Nó rõ ràng và dễ hiểu, nhưng có thể mở rộng thêm một chút về bối cảnh hoặc lý do hiến tạng để hoàn thiện hơn.",
548,nei,NEI,"Thông tin chỉ xác nhận người hiến tạng là quân nhân nam, nhưng không có bằng chứng về tên, tuổi, hay đơn vị công tác Sư đoàn 316, Quân khu 2.",Claim này được đánh giá là nei vì văn bản và hình ảnh không cung cấp bất kỳ thông tin nào về danh tính (tên) hay đơn vị công tác cụ thể của người hiến tạng.,5,5,4,5,5,4.8,pass,"Giải thích phù hợp với lý do vàng, không có mâu thuẫn và rõ ràng. Tuy nhiên, có thể mở rộng thêm về lý do tại sao không đủ thông tin.",
551,supported,SUPPORTED,"Các cơ quan đại diện của Việt Nam tại Campuchia và Thái Lan đã ra khuyến cáo vào ngày 9/12, đề nghị công dân Việt Nam cân nhắc đến hoặc rời khỏi các khu vực có diễn biến an ninh phức tạp để đảm bảo an toàn.",Claim này được đánh giá là supported vì văn bản cung cấp thông tin cụ thể về ngày tháng và nội dung khuyến cáo do các cơ quan đại diện của Việt Nam đưa ra.,5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với thông tin trong lý do vàng, hỗ trợ cho phán quyết của mô hình. Nội dung rõ ràng, tự nhiên và không có thông tin không được hỗ trợ.",
549,nei,NEI,"Các nguồn tin xác nhận nhiều ca ghép tạng đã thành công tại Việt Nam, nhưng không cung cấp thông tin về tỷ lệ thành công chung hay tỷ lệ sống sót của người nhận sau một năm.","Claim này được đánh giá là nei vì văn bản chỉ mô tả quá trình lấy và ghép tạng, không cung cấp bất kỳ dữ liệu nào về kết quả thành công lâu dài hay tỷ lệ sống sót của người nhận tạng sau một năm.",4,5,4,5,5,4.6,pass,"Giải thích phù hợp với lý do vàng, không mâu thuẫn với thông tin và rõ ràng. Tuy nhiên, có thể bổ sung thêm thông tin về việc không có dữ liệu cụ thể về tỷ lệ sống sót.",
553,refuted,REFUTED,"Việt Nam kêu gọi cả Thái Lan và Campuchia kiềm chế, đối thoại, và giải quyết căng thẳng biên giới một cách hòa bình, không bỏ qua vai trò của Thái Lan.","Claim này bị đánh giá là refuted vì văn bản cho thấy Việt Nam kêu gọi cả hai quốc gia là Thái Lan và Campuchia cùng kiềm chế và đối thoại, không hề bỏ qua vai trò của bất kỳ bên nào.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với lý do vàng, hỗ trợ cho phán quyết của mô hình và rõ ràng, tự nhiên trong tiếng Việt.",
547,refuted,REFUTED,"Người hiến tạng 42 tuổi, qua đời do tai nạn giao thông nghiêm trọng, không phải nữ quân nhân 55 tuổi chết vì biến chứng tiểu đường.","Claim này bị đánh giá là refuted vì văn bản trực tiếp mâu thuẫn với thông tin về giới tính (người hiến là nam, không phải nữ) và nguyên nhân tử vong (do đột quỵ, tăng huyết áp chứ không phải tiểu đường).",2,5,3,4,3,3.4,borderline,"Giải thích không nhất quán với thông tin trong lý do vàng, đặc biệt là về độ tuổi và nguyên nhân tử vong. Mặc dù có sự phù hợp với phán quyết của mô hình, nhưng thiếu thông tin quan trọng và có một số điểm không chính xác.",
546,refuted,REFUTED,"Không phải tất cả các bộ phận tạng hiến từ quân nhân đều được ghép và điều trị tại Bệnh viện Trung ương Quân đội 108, vì phổi đã được chuyển đến Bệnh viện Phổi Trung ương.","Claim này bị đánh giá là refuted vì văn bản rõ ràng chỉ ra rằng phổi của người hiến đã được vận chuyển đến Bệnh viện Phổi Trung ương, không phải được ghép tại Bệnh viện Trung ương Quân đội 108 như tuyên bố.",5,5,4,5,5,4.8,pass,"Giải thích chính xác và rõ ràng, phù hợp với lý do vàng. Nó nêu rõ rằng phổi không được ghép tại Bệnh viện Trung ương Quân đội 108, mà được chuyển đến Bệnh viện Phổi Trung ương, điều này hỗ trợ cho phán quyết 'refuted'. Tuy nhiên, có thể bổ sung thêm một câu để làm rõ hơn về lý do tại sao các bộ phận khác không được ghép tại bệnh viện này.",
554,nei,NEI,Thông tin về số lượng 250 công dân Việt Nam được sơ tán không có trong bằng chứng. Bằng chứng chỉ xác nhận việc sơ tán an toàn khỏi khu vực biên giới Campuchia – Thái Lan.,"Claim này được đánh giá là nei vì văn bản không đề cập đến con số cụ thể 250 người hay bất kỳ số lượng nào về công dân đã sơ tán, do đó không có đủ thông tin để xác minh.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với lý do vàng và không có mâu thuẫn với thông tin trong tuyên bố. Nó rõ ràng và dễ hiểu, mặc dù có thể mở rộng thêm một chút về lý do tại sao không có đủ thông tin.",
545,supported,SUPPORTED,"Bệnh viện Trung ương Quân đội 108 đã thực hiện kỹ thuật chia gan ngay trong ổ bụng để ghép cho hai bệnh nhân, trong đó có một bệnh nhi, theo thông tin được cung cấp.","Claim này được đánh giá là supported vì văn bản cung cấp thông tin chi tiết về việc Bệnh viện Trung ương Quân đội 108 đã áp dụng kỹ thuật chia gan trong ổ bụng cho hai bệnh nhân, bao gồm một bệnh nhi. Hình ảnh và kiến thức chung về y học cũng củng cố tính xác thực của thông tin này.",5,5,4,5,5,4.8,pass,"Giải thích phù hợp với thông tin trong lý do vàng và không có mâu thuẫn nào. Nó rõ ràng và dễ hiểu, nhưng có thể mở rộng thêm một chút về lý do tại sao thông tin này được coi là xác thực.",
550,supported,SUPPORTED,"Việt Nam luôn quan tâm và theo dõi sát sao tình hình căng thẳng biên giới Campuchia – Thái Lan, thể hiện qua các khuyến cáo và hướng dẫn bảo hộ công dân Việt Nam tại khu vực này.",Claim này được đánh giá là supported vì văn bản trực tiếp khẳng định thái độ quan tâm và theo dõi sát sao của Việt Nam đối với tình hình biên giới.,5,5,4,5,5,4.8,pass,"Giải thích phù hợp với các thông tin trong lý do vàng và không mâu thuẫn với bối cảnh của tuyên bố. Nó cũng rõ ràng và tự nhiên trong tiếng Việt, mặc dù có thể mở rộng thêm một chút về lý do tại sao Việt Nam lại quan tâm.",
552,refuted,REFUTED,"Việt Nam khuyến cáo công dân tránh xa hoặc rời khỏi các khu vực giao tranh ở biên giới Campuchia – Thái Lan để đảm bảo an toàn, không khuyến khích họ di chuyển đến đó để hỗ trợ chính quyền sở tại.","Claim này bị đánh giá là refuted vì văn bản rõ ràng khuyến cáo công dân Việt Nam tránh xa và rời khỏi các khu vực có diễn biến an ninh phức tạp, chứ không phải khuyến khích di chuyển đến để hỗ trợ.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn nhất quán với lý do vàng, hỗ trợ cho phán quyết của mô hình và rõ ràng, dễ hiểu.",
559,refuted,REFUTED,"Bộ Tư pháp mới là cơ quan chủ trì giúp Chính phủ trình dự án Luật Tương trợ tư pháp về dân sự, không phải Bộ Ngoại giao.","Claim này bị đánh giá là refuted vì văn bản rõ ràng chỉ định Bộ Tư pháp là cơ quan chủ trì trình dự án Luật, không phải Bộ Ngoại giao.",5,5,5,5,5,5.0,pass,"Giải thích hoàn toàn chính xác và rõ ràng, phù hợp với lý do vàng và không có thông tin sai lệch.",
